LocalTime;T;Po;P;Pa;U;DD
17.08.2020 14:00;27.7;759.1;760.3;;41;
17.08.2020 11:00;26.9;759.7;760.9;;48;
17.08.2020 08:00;19.6;760;761.3;;82;
17.08.2020 05:00;11.4;760.3;761.5;;97;
17.08.2020 02:00;13.2;760.6;761.9;;97;
16.08.2020 23:00;15.2;761.1;762.4;;90;
16.08.2020 20:00;22.3;760.8;762.1;;63;
16.08.2020 17:00;28.8;761.2;762.4;;32;
16.08.2020 14:00;28.6;761.9;763.1;;29;
16.08.2020 08:00;19.6;762.2;763.5;;70;
16.08.2020 05:00;12;761.8;763.1;;97;
16.08.2020 02:00;13.1;761.9;763.2;;95;
15.08.2020 23:00;15.8;761.9;763.2;;87;
15.08.2020 20:00;22.1;761.5;762.8;;61;
15.08.2020 17:00;28.7;761.1;762.3;;34;
15.08.2020 14:00;28.5;761.8;763;;36;
15.08.2020 08:00;17.8;761.4;762.7;;79;
15.08.2020 05:00;11.3;760.9;762.2;;95;
15.08.2020 02:00;12.6;760.9;762.1;;91;
14.08.2020 23:00;15.7;760.9;762.2;;83;
14.08.2020 20:00;21.5;760.3;761.6;;57;
14.08.2020 17:00;27.8;760.3;761.5;;32;
14.08.2020 14:00;26.3;761.1;762.3;;33;
14.08.2020 11:00;24.4;761.6;762.8;;42;
14.08.2020 08:00;16.5;761.8;763.1;;78;
14.08.2020 05:00;11.1;761.5;762.8;;95;
14.08.2020 02:00;11.2;761.8;763.1;;95;
13.08.2020 23:00;14;761.8;763.1;;90;
13.08.2020 20:00;18.9;761.5;762.8;;68;
13.08.2020 17:00;24;761.8;763;;40;
13.08.2020 14:00;24.2;762.4;763.6;;39;
13.08.2020 08:00;15.6;763.5;764.8;;79;
13.08.2020 05:00;9;763.9;765.1;;94;
13.08.2020 02:00;11.6;764.5;765.8;;86;
12.08.2020 23:00;14.2;764.4;765.7;;81;
12.08.2020 20:00;18.4;764.7;766;;67;
12.08.2020 17:00;22.5;765.1;766.3;;49;
12.08.2020 14:00;22.7;765.8;767.1;;43;
12.08.2020 11:00;20.7;766.3;767.5;;54;
12.08.2020 08:00;16.5;766.2;767.5;;76;
12.08.2020 05:00;10.8;766;767.2;;96;
12.08.2020 02:00;13.3;766;767.2;;91;
11.08.2020 23:00;14.3;765.8;767.1;;89;
11.08.2020 20:00;19;765.6;766.9;;73;
11.08.2020 17:00;21.8;765.7;767;;58;
11.08.2020 14:00;23.2;766;767.3;;45;
11.08.2020 11:00;21.6;766.1;767.4;;53;
11.08.2020 08:00;17.3;765.7;766.9;;77;
11.08.2020 05:00;13.1;765;766.3;;90;
11.08.2020 02:00;16.5;764.7;766;;84;
10.08.2020 23:00;18;764.2;765.4;;88;
10.08.2020 20:00;20.8;763.3;764.6;;82;
10.08.2020 17:00;25.4;763.4;764.6;;64;
10.08.2020 14:00;25.2;763.6;764.8;;67;
10.08.2020 11:00;27.5;763.6;764.8;;54;
10.08.2020 08:00;21.8;763.6;764.8;;92;
10.08.2020 05:00;15;763.3;764.6;;97;
10.08.2020 02:00;16.2;763.3;764.5;;96;
09.08.2020 23:00;19.2;763.3;764.5;;90;
09.08.2020 20:00;23.8;763;764.2;;72;
09.08.2020 17:00;28.8;762.5;763.7;;47;
09.08.2020 14:00;29.9;763.4;764.6;;46;
09.08.2020 11:00;27.5;764;765.2;;58;
09.08.2020 08:00;22.8;764.2;765.4;;81;
09.08.2020 05:00;18.2;763.9;765.2;;93;
09.08.2020 02:00;17.7;764.2;765.5;;95;
08.08.2020 23:00;18.6;764.7;766;;92;
08.08.2020 20:00;24;764.8;766.1;;71;
08.08.2020 17:00;29.5;765.1;766.3;;48;
08.08.2020 14:00;28.9;766;767.2;;50;
08.08.2020 11:00;27.3;766.7;767.9;;54;
08.08.2020 08:00;21.1;767.4;768.7;;77;
08.08.2020 05:00;14.6;767.2;768.5;;96;
08.08.2020 02:00;15.6;767.5;768.8;;94;
07.08.2020 20:00;24.2;767.4;768.7;;63;
07.08.2020 17:00;28.5;767.8;769;;42;
07.08.2020 14:00;28.1;768.6;769.8;;44;
07.08.2020 11:00;24.4;769;770.3;;56;
07.08.2020 08:00;18.3;769.3;770.6;;79;
07.08.2020 05:00;11.1;769;770.3;;96;
07.08.2020 02:00;12.6;769;770.2;;92;
06.08.2020 23:00;17;768.7;769.9;;75;
06.08.2020 20:00;21.2;768.1;769.4;;56;
06.08.2020 17:00;25.2;767.9;769.2;;45;
06.08.2020 14:00;25.2;768.4;769.7;;43;
06.08.2020 05:00;9.5;767;768.3;;95;
06.08.2020 02:00;11;766.3;767.6;;92;
05.08.2020 23:00;12.8;766;767.3;;90;
05.08.2020 20:00;17.6;765.2;766.5;;70;
05.08.2020 17:00;19.7;764.9;766.2;;58;
05.08.2020 14:00;21.5;764.3;765.6;;45;
05.08.2020 11:00;20.3;763.8;765.1;;49;
05.08.2020 08:00;17.2;762.7;764;;76;
05.08.2020 05:00;11.2;761.3;762.6;;97;
05.08.2020 02:00;12.6;760.2;761.5;;94;
04.08.2020 23:00;13.2;759.5;760.8;;94;
04.08.2020 20:00;16.4;758.2;759.5;;90;
04.08.2020 17:00;17.6;757;758.3;;89;
04.08.2020 14:00;17.1;756.6;757.9;;90;
04.08.2020 11:00;18.3;755.7;757;;89;
04.08.2020 08:00;16.8;755.2;756.5;;97;
04.08.2020 05:00;16.2;754.9;756.1;;97;
04.08.2020 02:00;16.4;755.2;756.5;;97;
03.08.2020 23:00;16.4;755.5;756.7;;97;
03.08.2020 20:00;16.9;755.8;757;;94;
03.08.2020 17:00;18.5;756.1;757.4;;90;
03.08.2020 14:00;20.5;756;757.3;;75;
03.08.2020 08:00;16.5;756.4;757.6;;86;
03.08.2020 05:00;14.8;756.6;757.9;;85;
03.08.2020 02:00;15.3;757;758.3;;84;
02.08.2020 23:00;15.1;757.6;758.8;;85;
02.08.2020 20:00;19.6;757.8;759.1;;64;
02.08.2020 17:00;24.3;758.5;759.7;;48;
02.08.2020 14:00;21.7;759.4;760.7;;61;
02.08.2020 11:00;20;760.2;761.5;;70;
02.08.2020 08:00;14.4;760.4;761.7;;98;
02.08.2020 05:00;14.7;760.2;761.5;;98;
02.08.2020 02:00;14.6;760.6;761.8;;97;
01.08.2020 23:00;13.3;761.2;762.4;;96;
01.08.2020 20:00;16.8;761;762.3;;84;
01.08.2020 17:00;20.5;761.1;762.4;;69;
01.08.2020 14:00;20.9;761.5;762.8;;62;
01.08.2020 11:00;19.8;761.5;762.8;;68;
01.08.2020 08:00;16.8;761.5;762.8;;84;
01.08.2020 05:00;16;761.1;762.4;;94;
01.08.2020 02:00;13.9;760.9;762.2;;96;
31.07.2020 23:00;14.6;760.7;762;;94;
31.07.2020 20:00;16.7;760.1;761.4;;86;
31.07.2020 17:00;17.7;759.1;760.3;;83;
31.07.2020 14:00;16.1;758.6;759.9;;91;
31.07.2020 08:00;14.7;758.2;759.4;;89;
31.07.2020 05:00;14.1;758.5;759.7;;90;
31.07.2020 02:00;14.7;759.2;760.5;;87;
30.07.2020 11:00;17.3;760.6;761.9;;66;Ветер
30.07.2020 08:00;15.4;760.3;762.2;;82;Ветер
29.07.2020 11:00;20.2;759.1;761;;62;Ветер
29.07.2020 08:00;18.2;758.2;760.1;1.5;77;Ветер
29.07.2020 05:00;15.1;756.7;758.7;0.3;90;Ветер
29.07.2020 02:00;17;756.4;758.3;0.8;94;Ветер
28.07.2020 23:00;18.1;755.6;757.5;0.5;96;Ветер
28.07.2020 20:00;19.7;755.1;757;0.1;86;Ветер
28.07.2020 17:00;27;755;756.9;-1;53;Ветер
28.07.2020 14:00;27.2;756;757.9;-1.3;52;Ветер
28.07.2020 11:00;24.3;757.3;759.1;-1;69;Ветер
28.07.2020 08:00;17.4;758.3;760.3;-0.8;93;Ветер
28.07.2020 05:00;13.4;759.1;761;-1.4;98;Ветер
28.07.2020 02:00;12.6;760.5;762.4;-0.8;97;Ветер
27.07.2020 23:00;13.3;761.3;763.3;-0.5;96;Ветер
27.07.2020 20:00;17.8;761.8;763.8;-0.2;84;Ветер
27.07.2020 17:00;21;762;763.9;-0.1;71;Ветер
27.07.2020 14:00;23.2;762.1;764;-0.4;64;Ветер
27.07.2020 11:00;19.4;762.5;764.5;0.7;82;Ветер
27.07.2020 08:00;18;761.8;763.7;1.1;93;Ветер
27.07.2020 05:00;16.1;760.7;762.7;1.2;95;Штиль
27.07.2020 02:00;17.3;759.5;761.5;-0.2;93;Ветер
26.07.2020 23:00;18.8;759.7;761.6;1.4;83;Ветер
26.07.2020 20:00;22.4;758.3;760.2;0.1;66;Ветер
26.07.2020 17:00;25.6;758.2;760.1;-1.4;49;Ветер
26.07.2020 14:00;23.7;759.6;761.5;-0.3;57;Ветер
26.07.2020 11:00;23.2;759.9;761.8;-0.1;57;Ветер
26.07.2020 08:00;16.6;760;761.9;0;88;Ветер
26.07.2020 05:00;11.6;760;761.9;0;98;Ветер
26.07.2020 02:00;11.1;760;762;0.3;97;Ветер
25.07.2020 23:00;12.7;759.7;761.6;0.6;94;Ветер
25.07.2020 20:00;17.5;759.1;761.1;0.5;79;Ветер
25.07.2020 17:00;20.8;758.6;760.5;0.6;62;Ветер
25.07.2020 14:00;20.7;758;759.9;1.2;65;Ветер
25.07.2020 11:00;19.3;756.8;758.7;1.1;74;Ветер
25.07.2020 08:00;16.8;755.7;757.6;0.8;89;Ветер
25.07.2020 05:00;12.5;754.9;756.9;0.3;99;Ветер
25.07.2020 02:00;13.5;754.6;756.6;-0.6;97;Ветер
24.07.2020 23:00;14.9;755.2;757.1;0.3;96;Ветер
24.07.2020 20:00;15.9;754.9;756.8;-0.3;91;Ветер
24.07.2020 17:00;22.1;755.2;757.1;-1.5;53;Ветер
24.07.2020 14:00;18.8;756.7;758.6;-1;68;Ветер
24.07.2020 11:00;17.2;757.7;759.7;-0.2;68;Ветер
24.07.2020 08:00;14.3;757.9;759.9;-0.3;83;Ветер
24.07.2020 05:00;8.8;758.2;760.3;-0.6;95;Ветер
24.07.2020 02:00;9.4;758.8;760.7;-0.3;94;Ветер
23.07.2020 23:00;11.2;759.1;761;0;89;Ветер
23.07.2020 20:00;15.7;759.1;761;-0.2;61;Ветер
23.07.2020 17:00;18.4;759.3;761.2;-0.2;49;Ветер
23.07.2020 14:00;18.6;759.5;761.5;0;51;Ветер
23.07.2020 11:00;15.8;759.5;761.5;-0.1;77;Ветер
23.07.2020 08:00;13.4;759.6;761.5;-0.1;90;Ветер
23.07.2020 05:00;10.7;759.7;761.7;-1;92;Ветер
23.07.2020 02:00;9.9;760.7;762.7;-0.5;92;Ветер
22.07.2020 23:00;11.3;761.2;763.2;-0.3;89;Ветер
22.07.2020 20:00;15.6;761.5;763.5;-0.5;70;Ветер
22.07.2020 17:00;18.3;762;763.9;0.2;61;Ветер
22.07.2020 14:00;18.8;761.8;763.7;0.5;57;Ветер
22.07.2020 11:00;18;761.3;763.3;0.5;60;Ветер
22.07.2020 08:00;16.4;760.8;762.7;0.3;68;Ветер
22.07.2020 05:00;12.1;760.5;762.4;-0.7;89;Ветер
22.07.2020 02:00;12.9;761.2;763.2;-0.2;87;Ветер
21.07.2020 23:00;13.7;761.4;763.3;-0.1;79;Ветер
21.07.2020 20:00;16.2;761.5;763.5;-0.1;61;Ветер
21.07.2020 17:00;18.1;761.6;763.6;-0.1;55;Ветер
21.07.2020 14:00;18.9;761.7;763.6;0.5;54;Ветер
21.07.2020 11:00;18.3;761.2;763.2;0.6;57;Ветер
21.07.2020 08:00;16.9;760.6;762.5;0.4;70;Ветер
21.07.2020 05:00;13.3;760.2;762.1;0.4;89;Ветер
21.07.2020 02:00;15.5;759.8;761.8;0.4;93;Ветер
20.07.2020 23:00;16.9;759.4;761.3;0.8;96;Ветер
20.07.2020 20:00;17.5;758.6;760.6;0.1;92;Ветер
20.07.2020 17:00;19.2;758.5;760.4;-0.6;88;Ветер
20.07.2020 14:00;17.8;759.1;761.1;0.3;76;Ветер
20.07.2020 11:00;27.4;758.8;760.6;-0.2;53;Ветер
20.07.2020 08:00;21.7;759;760.9;-0.4;72;Ветер
20.07.2020 05:00;13.3;759.4;761.3;-0.5;96;Ветер
20.07.2020 02:00;16.3;759.9;761.8;-0.8;89;Ветер
19.07.2020 23:00;18.5;760.7;762.7;0.3;83;Ветер
19.07.2020 20:00;24.3;760.4;762.3;-0.5;61;Ветер
19.07.2020 17:00;27.5;760.9;762.7;-1.2;41;Ветер
19.07.2020 14:00;27.6;762.1;763.9;-0.8;40;Ветер
19.07.2020 11:00;25.6;762.9;764.8;-0.3;54;Ветер
19.07.2020 08:00;19.9;763.2;765.1;-0.2;76;Ветер
19.07.2020 05:00;12.2;763.4;765.4;-0.6;97;Штиль
19.07.2020 02:00;13.6;764;766;-0.2;94;Штиль
18.07.2020 23:00;16.4;764.2;766.1;0.7;88;Штиль
18.07.2020 20:00;22.4;763.5;765.4;-0.1;60;Ветер
18.07.2020 17:00;25.9;763.6;765.4;-0.5;46;Ветер
18.07.2020 14:00;26.6;764.1;766;-0.4;40;Ветер
18.07.2020 11:00;25.5;764.5;766.3;0.2;45;Ветер
18.07.2020 08:00;21.3;764.3;766.2;0.4;69;Штиль
18.07.2020 05:00;11.7;763.9;765.9;0.4;97;Штиль
18.07.2020 02:00;12.9;763.5;765.4;0.2;95;Ветер
17.07.2020 23:00;16.6;763.3;765.2;0.9;85;Ветер
17.07.2020 20:00;21.1;762.4;764.3;0.6;65;Ветер
17.07.2020 17:00;24.8;761.8;763.6;0.2;46;Ветер
17.07.2020 14:00;24.6;761.6;763.5;0.4;46;Ветер
17.07.2020 11:00;23.8;761.2;763;-1.2;53;Штиль
17.07.2020 08:00;19.8;762.4;760.5;2.7;78;Штиль
17.07.2020 05:00;14.8;759.7;761.5;0.2;99;Ветер
17.07.2020 02:00;15;759.5;761.4;0.1;96;Ветер
16.07.2020 23:00;16;759.4;761.3;0.7;91;Штиль
16.07.2020 20:00;18;758.7;760.6;0.3;90;Штиль
16.07.2020 17:00;18.2;758.4;760.3;0.8;77;Ветер
16.07.2020 14:00;19.2;757.6;759.4;0.9;79;Ветер
16.07.2020 11:00;23;756.7;758.5;0.1;62;Ветер
16.07.2020 08:00;16.7;756.6;758.5;0;81;Ветер
16.07.2020 05:00;12.9;756.6;758.5;-0.6;88;Ветер
16.07.2020 02:00;13.4;757.2;759.1;-0.4;90;Ветер
15.07.2020 23:00;16.2;757.6;759.5;-0.1;81;Ветер
15.07.2020 20:00;21.5;757.7;759.6;-0.5;62;Ветер
15.07.2020 17:00;24.4;758.2;760.1;-0.6;42;Ветер
15.07.2020 14:00;25;758.8;760.6;-0.3;39;Ветер
15.07.2020 11:00;22.5;759.1;760.9;-0.4;54;Ветер
15.07.2020 08:00;16.6;759.5;761.5;-0.2;82;Ветер
15.07.2020 05:00;10;759.7;761.6;-0.3;97;Ветер
15.07.2020 02:00;10;760;762;-0.3;97;Ветер
14.07.2020 23:00;12.6;760.3;762.2;-0.5;95;Ветер
14.07.2020 20:00;18.2;760.8;762.7;-0.4;74;Ветер
14.07.2020 17:00;20.2;761.2;763.2;-0.6;65;Ветер
14.07.2020 14:00;20.4;761.8;763.8;-0.8;58;Ветер
14.07.2020 11:00;18.4;762.6;764.5;-0.4;65;Ветер
14.07.2020 08:00;14.6;763;764.9;0;86;Ветер
14.07.2020 05:00;12.7;763;765;-0.3;95;Ветер
14.07.2020 02:00;12;763.3;765.2;-0.3;94;Ветер
13.07.2020 23:00;13.5;763.6;765.5;0;87;Ветер
13.07.2020 20:00;15.1;763.6;765.6;-0.5;77;Ветер
13.07.2020 17:00;16.4;764.1;766;0;69;Ветер
13.07.2020 14:00;18.4;764.1;766;-0.4;63;Ветер
13.07.2020 11:00;17.3;764.5;766.4;0.2;65;Ветер
13.07.2020 08:00;16.3;764.3;766.3;0;79;Ветер
13.07.2020 05:00;11.9;764.3;766.3;-0.6;95;Ветер
13.07.2020 02:00;11.3;764.9;766.9;-0.5;94;Ветер
12.07.2020 23:00;11.6;765.4;767.4;-0.3;89;Ветер
12.07.2020 20:00;14.5;765.7;767.7;-0.2;70;Ветер
12.07.2020 17:00;17.4;765.9;767.8;-0.1;52;Ветер
12.07.2020 14:00;16.4;766;767.9;0.6;68;Ветер
12.07.2020 11:00;16.9;765.4;767.4;0.7;66;Ветер
12.07.2020 08:00;15.9;764.7;766.6;0.1;81;Ветер
12.07.2020 05:00;9.1;764.6;766.6;-0.2;95;Ветер
12.07.2020 02:00;9.9;764.8;766.9;0.2;94;Ветер
11.07.2020 23:00;11.7;764.6;766.6;0.4;88;Ветер
11.07.2020 20:00;15.2;764.2;766.2;0.3;73;Ветер
11.07.2020 17:00;15.5;763.9;765.9;0.9;75;Штиль
11.07.2020 14:00;17.6;763;764.9;1.2;63;Ветер
11.07.2020 11:00;15.9;761.8;763.8;1.8;72;Ветер
11.07.2020 08:00;14.4;760;762;1.4;83;Ветер
11.07.2020 05:00;13.7;758.6;760.6;2.4;82;Ветер
11.07.2020 02:00;14.9;756.2;758.2;3;86;Ветер
10.07.2020 23:00;17;753.2;755.2;-1.6;96;Ветер
10.07.2020 20:00;17;754.8;756.7;-0.6;96;Ветер
10.07.2020 17:00;19.1;755.4;757.3;-0.9;80;Ветер
10.07.2020 14:00;20.2;756.3;758.2;-0.7;68;Ветер
10.07.2020 11:00;18.6;757;755.1;2.6;84;Ветер
10.07.2020 08:00;17;754.4;756.3;-0.3;94;Ветер
10.07.2020 05:00;14.1;754.7;756.6;-2.9;96;Ветер
10.07.2020 02:00;14.1;757.6;759.5;-1;94;Ветер
09.07.2020 23:00;15.4;758.6;760.5;-0.6;87;Ветер
09.07.2020 20:00;17.5;759.2;761.1;-0.8;72;Ветер
09.07.2020 17:00;19.9;760;761.9;0.6;53;Ветер
09.07.2020 14:00;18.8;759.4;761.3;0.1;53;Ветер
09.07.2020 11:00;17.5;759.3;761.2;0;60;Ветер
09.07.2020 08:00;15.4;759.3;761.2;0;77;Ветер
09.07.2020 05:00;10.1;759.3;761.2;0;94;Ветер
09.07.2020 02:00;10.2;759.3;761.2;0.3;95;Ветер
08.07.2020 23:00;11.5;759;760.9;0.5;94;Штиль
08.07.2020 20:00;13.2;758.5;760.4;0.4;87;Ветер
08.07.2020 17:00;21;758.1;759.9;0.5;60;Ветер
08.07.2020 14:00;16.6;757.6;759.4;0.8;58;Ветер
08.07.2020 11:00;12.6;756.8;758.7;-0.1;92;Ветер
08.07.2020 08:00;12.2;756.9;758.8;-0.4;89;Ветер
08.07.2020 05:00;10.8;757.3;759.3;-1;89;Ветер
08.07.2020 02:00;9;758.3;760.3;-0.7;96;Штиль
07.07.2020 23:00;11;759;760.3;0;86;Ветер
07.07.2020 20:00;15.4;759;760.3;;68;Ветер
07.07.2020 14:00;18.2;759.5;759.8;1.9;59;Ветер
07.07.2020 11:00;14.3;757.6;759.5;1.2;83;Ветер
07.07.2020 08:00;16.4;756.4;758.4;0.9;65;Ветер
07.07.2020 05:00;13.5;755.5;757.4;0.5;80;Ветер
07.07.2020 02:00;15;755;757;0.2;73;Штиль
06.07.2020 23:00;15.5;754.8;756.7;1;74;Штиль
06.07.2020 20:00;18;753.8;755.7;0.7;64;Ветер
06.07.2020 17:00;19.3;753.1;755;0.6;60;Ветер
06.07.2020 14:00;20.5;752.5;754.4;0.3;60;Ветер
06.07.2020 11:00;21.8;752.2;754.1;-0.8;65;Ветер
06.07.2020 08:00;15.2;753;754.9;0.2;90;Ветер
06.07.2020 05:00;14.7;752.8;754.7;-0.2;93;Штиль
06.07.2020 02:00;17.6;753;754.9;-0.6;94;Ветер
05.07.2020 23:00;18.7;753.6;755.5;1.5;82;Ветер
05.07.2020 20:00;23.8;752.1;754;-1.3;67;Ветер
05.07.2020 17:00;24;753.4;755.2;-0.7;65;Ветер
05.07.2020 14:00;22.6;754.1;756;-1.1;68;Ветер
05.07.2020 11:00;21.1;755.2;757;-0.2;74;Ветер
05.07.2020 08:00;18.2;755.4;757.3;-0.4;88;Ветер
05.07.2020 05:00;16.1;755.8;757.8;-0.6;94;Ветер
05.07.2020 02:00;17.6;756.4;758.3;0.1;81;Штиль
04.07.2020 23:00;18.2;756.3;758.2;-0.1;75;Ветер
04.07.2020 20:00;22.9;756.4;758.2;-0.7;56;Ветер
04.07.2020 17:00;25.4;757.1;759;-0.9;45;Ветер
04.07.2020 14:00;24.9;758;759.9;-0.8;47;Ветер
04.07.2020 11:00;23.2;758.8;760.6;-0.6;56;Ветер
04.07.2020 08:00;19.5;759.4;761.3;-0.2;70;Ветер
04.07.2020 05:00;13.8;759.6;761.5;-0.1;96;Ветер
04.07.2020 02:00;13.2;759.7;761.6;0.3;96;Штиль
03.07.2020 23:00;14.8;759.4;761.4;0.6;90;Штиль
03.07.2020 20:00;18;758.8;760.8;1.1;79;Ветер
03.07.2020 17:00;20.5;757.7;759.6;-0.1;77;Ветер
03.07.2020 14:00;16.7;757.8;759.7;0.6;95;Ветер
03.07.2020 11:00;19.6;757.2;759.1;0.2;76;Ветер
03.07.2020 08:00;17;757;758.9;0.2;80;Ветер
03.07.2020 05:00;12;756.8;758.8;0.4;96;Штиль
03.07.2020 02:00;12.9;756.4;758.4;0;94;Штиль
02.07.2020 23:00;14.2;756.4;758.4;0.6;86;Штиль
02.07.2020 20:00;19.5;755.8;757.7;0.6;63;Ветер
02.07.2020 17:00;22.1;755.2;757;0.6;59;Ветер
02.07.2020 14:00;21.3;754.6;756.4;1.4;64;Ветер
02.07.2020 11:00;22.4;753.2;755.1;1;67;Ветер
02.07.2020 08:00;20.7;752.2;754;-0.3;76;Ветер
02.07.2020 05:00;15;752.5;754.5;-0.5;96;Ветер
02.07.2020 02:00;15.4;753;754.9;-0.4;92;Ветер
01.07.2020 23:00;16.4;753.4;755.4;0.2;88;Штиль
01.07.2020 20:00;17.8;753.2;755.1;0.1;79;Ветер
01.07.2020 17:00;21.4;753.1;754.9;0;64;Ветер
01.07.2020 14:00;21.7;753.1;754.9;0.4;64;Ветер
01.07.2020 11:00;16.8;752.7;754.6;0.6;81;Ветер
01.07.2020 08:00;17.7;752.1;754;0.6;68;Ветер
01.07.2020 05:00;15.2;751.5;753.4;-0.4;80;Ветер
01.07.2020 02:00;14.5;751.9;753.9;-0.5;95;Ветер
30.06.2020 23:00;14.9;752.4;754.3;0.5;96;Ветер
30.06.2020 20:00;19.3;751.9;753.8;-0.4;58;Ветер
30.06.2020 17:00;20.6;752.3;754.2;0.4;50;Ветер
30.06.2020 14:00;21.7;751.9;753.7;-0.1;47;Ветер
30.06.2020 11:00;22;752;753.9;0;55;Ветер
30.06.2020 08:00;19.6;752;753.9;0.1;79;Ветер
30.06.2020 05:00;14.4;751.9;753.8;-0.4;93;Ветер
30.06.2020 02:00;14.6;752.3;754.3;-1;94;Ветер
29.06.2020 23:00;15.5;753.3;755.2;-0.4;96;Ветер
29.06.2020 20:00;17.8;753.7;755.5;-1;90;Ветер
29.06.2020 17:00;19.5;754.7;756.6;-1.1;87;Ветер
29.06.2020 14:00;21.1;755.8;757.6;0.1;77;Ветер
29.06.2020 11:00;21.9;755.7;757.6;-0.1;78;Ветер
29.06.2020 08:00;21.4;755.8;757.6;0.6;83;Ветер
29.06.2020 05:00;18.7;755.2;757.1;-0.6;94;Штиль
29.06.2020 02:00;19.5;755.8;757.6;-0.5;91;Штиль
28.06.2020 23:00;19.2;756.3;758.2;0.5;93;Штиль
28.06.2020 20:00;23.4;755.8;757.7;0.1;66;Ветер
28.06.2020 17:00;26;755.7;757.5;-0.4;60;Ветер
28.06.2020 14:00;26.9;756.1;758;0;60;Ветер
28.06.2020 11:00;24.7;756.1;757.9;0.3;64;Ветер
28.06.2020 08:00;22.1;755.8;757.6;0.6;79;Ветер
28.06.2020 05:00;15.2;755.2;757.2;0.1;97;Штиль
28.06.2020 02:00;16.2;755.1;757;-0.4;96;Ветер
27.06.2020 23:00;17.5;755.5;757.4;0.1;94;Штиль
27.06.2020 20:00;19.5;755.4;757.3;-0.6;90;Штиль
27.06.2020 17:00;18.4;756;757.9;-0.9;96;Ветер
27.06.2020 14:00;24.7;756.9;758.8;-0.7;62;Ветер
27.06.2020 11:00;24.9;757.6;759.5;-0.8;62;Ветер
27.06.2020 08:00;23;758.4;760.3;-0.9;69;Ветер
27.06.2020 05:00;18.3;759.3;761.2;-0.7;82;Ветер
27.06.2020 02:00;18;760;761.9;-0.9;84;Ветер
26.06.2020 23:00;19.8;760.9;762.9;-0.3;82;Ветер
26.06.2020 20:00;26.2;761.2;763.1;-0.9;54;Ветер
26.06.2020 17:00;29;762.1;764;-1.8;41;Ветер
26.06.2020 14:00;28.6;763.9;765.7;-1.5;44;Ветер
26.06.2020 11:00;27.5;765.4;767.2;-0.6;44;Ветер
26.06.2020 08:00;24;766;767.9;-0.1;64;Ветер
26.06.2020 05:00;17.8;766.1;768.1;-0.4;90;Штиль
26.06.2020 02:00;16.4;766.5;768.4;-0.2;91;Штиль
25.06.2020 23:00;18.7;766.7;768.7;0.4;84;Штиль
25.06.2020 20:00;25.1;766.3;768.2;-0.7;61;Ветер
25.06.2020 17:00;27.7;767;768.9;-0.6;48;Ветер
25.06.2020 14:00;28.3;767.6;769.5;-0.4;39;Ветер
25.06.2020 11:00;26.8;768;769.9;-0.1;59;Ветер
25.06.2020 08:00;21.5;768.1;770.1;0.5;71;Ветер
25.06.2020 05:00;17.6;767.6;769.6;-0.1;85;Ветер
25.06.2020 02:00;17.7;767.7;769.6;0.2;90;Ветер
24.06.2020 23:00;18.6;767.5;769.5;0.7;77;Ветер
24.06.2020 20:00;21.6;766.8;768.7;0.5;61;Ветер
24.06.2020 17:00;25.2;766.3;768.2;0;54;Ветер
24.06.2020 14:00;26.4;766.3;768.2;0.1;55;Ветер
24.06.2020 11:00;25.5;766.2;768.1;0.2;54;Ветер
24.06.2020 08:00;22;766;767.9;0.6;72;Ветер
24.06.2020 05:00;15.7;765.4;767.3;0.1;95;Ветер
24.06.2020 02:00;15.4;765.3;767.2;0.2;95;Ветер
23.06.2020 23:00;15.6;765.1;767.1;0.6;92;Ветер
23.06.2020 20:00;16.8;764.5;766.4;0.3;85;Ветер
23.06.2020 17:00;17.8;764.2;766.2;0.3;81;Ветер
23.06.2020 14:00;16.6;763.9;765.9;0.7;86;Ветер
23.06.2020 11:00;16.6;763.2;765.1;1.2;85;Ветер
23.06.2020 08:00;17;762;763.9;0.1;82;Ветер
23.06.2020 05:00;15.3;761.9;763.9;0.3;90;Ветер
23.06.2020 02:00;15.6;761.6;763.6;-0.2;90;Ветер
22.06.2020 23:00;15.8;761.8;763.7;0.7;91;Ветер
22.06.2020 20:00;17.4;761.1;763;0.7;86;Ветер
22.06.2020 17:00;21.3;760.4;762.3;0.7;73;Ветер
22.06.2020 14:00;24.1;759.7;761.5;0.2;67;Ветер
22.06.2020 11:00;23.2;759.5;761.4;0.1;69;Ветер
22.06.2020 08:00;20.4;759.4;761.3;0.6;85;Ветер
22.06.2020 05:00;19.3;758.8;760.7;0;90;Ветер
22.06.2020 02:00;19;758.8;760.8;-0.4;89;Ветер
21.06.2020 23:00;21.1;759.2;761.1;1;80;Ветер
21.06.2020 20:00;24.2;758.2;760.1;0.1;75;Ветер
21.06.2020 17:00;25.6;758.1;760;-0.5;72;Ветер
21.06.2020 14:00;24.8;758.6;760.5;0;68;Ветер
21.06.2020 11:00;23.7;758.6;760.5;0.1;75;Ветер
21.06.2020 08:00;20.1;758.5;760.3;0.1;87;Ветер
21.06.2020 05:00;17.4;758.4;760.3;0.6;97;Ветер
21.06.2020 02:00;17;757.8;759.7;-0.7;97;Ветер
20.06.2020 23:00;17.3;758.5;760.5;0.7;97;Ветер
20.06.2020 20:00;21.1;757.8;759.7;1.4;83;Ветер
